EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
357,-0.3129511
358,-0.3016315
359,-0.2907721
360,-0.2803488
361,-0.4111386
362,-0.3984777
363,-0.3857249
364,-0.3728699
365,-0.3599068
366,-0.3468338
367,-0.3336515
368,-0.3203633
369,-0.3069737
370,-0.2934671
371,-0.279837
372,-0.2660919
373,-0.319913
374,-0.3097313
375,-0.2995324
376,-0.2893273
377,-0.2791314
378,-0.2689638
379,-0.2588456
380,-0.2487978
381,-0.2388436
382,-0.2290124
383,-0.2193297
384,-0.2098171
385,-0.09048406
386,-0.08268326
387,-0.07483902
388,-0.06700022
389,-0.05920828
390,-0.05149808
391,-0.04388661
392,-0.03637149
393,-0.02897366
394,-0.02171069
395,-0.01459776
396,-0.007647561
