EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
383,0.3785806
384,0.3826233
385,0.4480177
386,0.4515206
387,0.4550761
388,0.4586673
389,0.4622789
390,0.4658971
391,0.469514
392,0.473128
393,0.476729
394,0.4803078
395,0.4838555
396,0.4873647
