Year,Throughput,Capacity,"Asc import","Asc flow","Asc export","Asc resp","Ovh import","Ovh flow","Ovh export","Ovh resp",PCI,FCI,"Path length",Export,Resp,"Prim prod",Prod,Biomass,Catch,"Prop flow det",Ascendency,AMI,Entropy,TLc,"Shannon diversity index","FiB index","Det. TE (weighted)","PP TE (weighted)","Total TE (weigthed)"
2010:1, 9237.611, 24866.6, 0, 7.550546, 0.766684, 14.00591, 0, 65.98707, 1.198038, 10.49176, 17.11535, 21.48445, 2.707243, 68.35195, 3343.832, 3470.313, 4849.685, 67.71034, 0.4265057, 0.2969126, 5551.006, 0.6009136, 2.691886, 3.375123, 0.862069, -0.1990067, 0.2222962, 0.2312218, 0.2284786, 
2010:2, 9639.526, 25868.5, 0, 7.535917, 0.7415852, 14.02027, 0, 65.93564, 1.140831, 10.62576, 17.3421, 21.42215, 2.689249, 67.30781, 3517.16, 3493.957, 4944.421, 69.81703, 0.4437808, 0.2973647, 5768.1, 0.59838, 2.683587, 3.380049, 0.8639962, -0.1513082, 0.2239223, 0.2328319, 0.230094, 
2010:3, 9964.045, 26646.06, 0, 7.64631, 0.7726303, 14.01344, 0, 65.61692, 1.148556, 10.80214, 16.76621, 20.77049, 2.677245, 71.06175, 3650.691, 3533.558, 5038.591, 74.67245, 0.4665236, 0.2981449, 5977.346, 0.5998915, 2.674221, 3.35904, 0.8663664, -0.09804469, 0.2250423, 0.2339814, 0.2312338, 
2010:4, 10485.37, 28052.4, 0, 7.266769, 0.5881089, 14.08594, 0, 66.36167, 0.9270501, 10.77046, 19.54917, 22.69722, 2.652748, 55.5365, 3897.107, 3959.877, 5566.217, 68.66437, 0.4851, 0.2974469, 6154.925, 0.5870014, 2.675386, 3.43659, 0.8691874, -0.02846447, 0.22711, 0.2359378, 0.233227, 
2010:5, 9948.866, 26989.58, 0, 7.040975, 0.5167342, 14.07571, 0, 66.72259, 0.8749932, 10.76899, 21.39221, 24.34507, 2.663588, 48.17574, 3686.961, 2880.985, 4396.863, 61.7092, 0.4970913, 0.2977983, 5838.771, 0.586878, 2.71283, 3.494818, 0.876325, 0.01474315, 0.2246874, 0.2339959, 0.2311259, 
2010:6, 8906.371, 24666.84, 0, 6.900364, 0.4902387, 14.0375, 0, 66.94836, 0.9024501, 10.72107, 22.77062, 25.944, 2.699065, 44.21077, 3255.588, 2126.717, 3460.336, 54.51208, 0.5024005, 0.2982829, 5285.636, 0.5934668, 2.769573, 3.543981, 0.8860199, 0.0340532, 0.2195853, 0.2295942, 0.2264886, 
2010:7, 7692.508, 21834.04, 0, 6.812697, 0.4807311, 14.00729, 0, 67.11472, 0.9769721, 10.60759, 23.97793, 27.63922, 2.758304, 41.5872, 2747.267, 1572.046, 2692.139, 47.43397, 0.5008785, 0.2986419, 4650.806, 0.604589, 2.838351, 3.592259, 0.895487, 0.03097994, 0.2122188, 0.2230024, 0.2196291, 
2010:8, 6480.88, 18894.66, 0, 6.763789, 0.4918478, 13.98518, 0, 67.21935, 1.114061, 10.42577, 24.74529, 29.18477, 2.847934, 40.82154, 2234.821, 1139.872, 2045.591, 41.10167, 0.4928807, 0.298853, 4013.38, 0.6192646, 2.915446, 3.63051, 0.9047392, 0.004711605, 0.2024257, 0.213948, 0.2103081, 
2010:9, 5395.042, 16150.81, 0, 6.717984, 0.519598, 13.97398, 0, 67.29539, 1.32264, 10.17041, 24.96, 30.39543, 2.975312, 41.71278, 1771.557, 840.4485, 1553.11, 35.72381, 0.4816334, 0.2988219, 3425.839, 0.6349976, 2.993639, 3.650109, 0.9134763, -0.04070646, 0.1902627, 0.2023236, 0.1984707, 
2010:10, 4528.305, 13891.13, 0, 6.641371, 0.7047731, 13.72443, 0, 67.07612, 1.875523, 9.977797, 20.87692, 28.11566, 3.148129, 55.69369, 1382.718, 643.9329, 1195.333, 33.7827, 0.4711498, 0.3002663, 2926.942, 0.6463658, 3.067623, 3.514463, 0.9457262, -0.1167808, 0.1760613, 0.1882881, 0.1843352, 
2010:11, 4038.13, 12516.96, 0, 6.687717, 0.7887502, 13.57763, 0, 66.93166, 2.235709, 9.778526, 18.83011, 27.03008, 3.295681, 61.99004, 1163.289, 803.9787, 1265.329, 32.3449, 0.4630264, 0.3001346, 2635.332, 0.6526121, 3.099691, 3.442549, 0.9626317, -0.1602499, 0.1658053, 0.1777876, 0.1738877, 
2010:12, 3780.423, 11750.82, 0, 6.764583, 0.8499183, 13.45408, 0, 66.79774, 2.498934, 9.634741, 17.22861, 26.04327, 3.400075, 66.68603, 1045.178, 871.272, 1284.827, 31.8724, 0.4589826, 0.2995758, 2475.731, 0.6548821, 3.108336, 3.380703, 0.9754786, -0.1795903, 0.1595149, 0.1711853, 0.1673773, 
2011:1, 3687.246, 11441.21, 0, 6.807424, 0.8558201, 13.40011, 0, 66.85751, 2.57045, 9.508686, 16.7326, 25.9259, 3.450036, 66.96968, 1001.786, 973.2837, 1370.169, 31.42171, 0.4266805, 0.2981373, 2409.902, 0.6535777, 3.102915, 3.410694, 0.982618, -0.2443936, 0.1574265, 0.1688659, 0.1651383, 
2011:2, 3667.802, 11345.55, 0, 6.838614, 0.8657758, 13.36437, 0, 66.9002, 2.606396, 9.424656, 16.35856, 25.79054, 3.467201, 67.52752, 990.3295, 1014.115, 1407.439, 31.34356, 0.4276546, 0.2969247, 2390.367, 0.6517165, 3.093283, 3.38277, 0.9878634, -0.2463483, 0.1572771, 0.1685713, 0.164901, 
2011:3, 3712.204, 11426.55, 0, 6.948982, 0.9367447, 13.29464, 0, 66.69109, 2.716667, 9.41189, 15.23528, 24.81298, 3.453655, 72.71641, 1002.146, 1069.081, 1468.473, 32.94157, 0.434481, 0.2967792, 2420.185, 0.6519537, 3.078104, 3.328978, 0.9902222, -0.2274758, 0.1586138, 0.1698181, 0.1661901, 
2011:4, 3921.262, 11965.13, 0, 7.063391, 0.9733312, 13.28221, 0, 66.57713, 2.649997, 9.453948, 14.77463, 24.35078, 3.376979, 75.09521, 1086.08, 1293.233, 1728.79, 35.32397, 0.445711, 0.2962147, 2550.837, 0.6505142, 3.051346, 3.293714, 0.9862979, -0.1907109, 0.1643923, 0.175566, 0.1719734, 
2011:5, 4273.063, 12886.86, 0, 7.101129, 0.9380806, 13.35025, 0, 66.70088, 2.400091, 9.509557, 15.30749, 24.6119, 3.267307, 72.19109, 1235.633, 1543.92, 2042.831, 36.96305, 0.4657868, 0.295047, 2756.428, 0.6450707, 3.015836, 3.280195, 0.9815447, -0.1292972, 0.1729612, 0.1840404, 0.1805089, 
2011:6, 4611.749, 13757.5, 0, 7.127016, 0.9127426, 13.41813, 0, 66.76373, 2.213346, 9.56503, 15.73226, 24.63132, 3.180161, 70.37585, 1379.786, 1645.865, 2205.584, 38.49151, 0.4940649, 0.2944902, 2952.07, 0.6401194, 2.983143, 3.260407, 0.9766358, -0.04988151, 0.1799011, 0.1908238, 0.1873646, 
2011:7, 4906.252, 14517.54, 0, 7.064991, 0.8425058, 13.50169, 0, 67.01255, 1.998917, 9.579332, 16.78989, 25.21417, 3.115988, 65.29446, 1509.247, 1729.468, 2343.595, 38.42781, 0.5232784, 0.293694, 3108.088, 0.6334953, 2.958989, 3.262353, 0.9745293, 0.03139222, 0.185262, 0.1960194, 0.1926285, 
2011:8, 5047.802, 14841.46, 0, 7.245338, 0.9568576, 13.47729, 0, 66.51111, 2.127923, 9.681498, 15.3556, 23.71501, 3.087652, 74.20906, 1560.626, 1621.823, 2257.677, 42.36044, 0.560833, 0.2950379, 3217.552, 0.6374164, 2.940182, 3.192348, 0.9668333, 0.1166501, 0.1872104, 0.1979152, 0.1945457, 
2011:9, 5495.276, 15924.3, 0, 7.456978, 1.020891, 13.50951, 0, 66.09667, 2.082012, 9.833946, 14.58599, 22.5367, 3.014133, 79.86281, 1743.307, 2061.031, 2773.838, 48.53756, 0.6166236, 0.2957079, 3501.335, 0.6371536, 2.897816, 3.137041, 0.9516657, 0.232223, 0.1935305, 0.2039605, 0.200695, 
2011:10, 6318.122, 17912.71, 0, 7.613512, 1.003951, 13.61641, 0, 65.86672, 1.862989, 10.03643, 14.63246, 21.75883, 2.911974, 80.43058, 2089.273, 2656.694, 3514.639, 55.54783, 0.6858534, 0.2957539, 3982.688, 0.6303595, 2.835131, 3.109544, 0.9360759, 0.3573788, 0.2030614, 0.2129737, 0.2098939, 
2011:11, 7343.546, 20453.72, 0, 7.396199, 0.7923524, 13.77571, 0, 66.45683, 1.440132, 10.13876, 16.97457, 22.83336, 2.819289, 66.09671, 2538.654, 3211.025, 4256.496, 55.05491, 0.7424808, 0.2945744, 4492.508, 0.6117628, 2.785265, 3.161692, 0.9367198, 0.4728995, 0.2121544, 0.2214786, 0.2186012, 
2011:12, 7650.405, 21283.09, 0, 7.252294, 0.7181106, 13.81429, 0, 66.66609, 1.31285, 10.23637, 18.12419, 23.46701, 2.793355, 60.87958, 2677.908, 2710.081, 3812.333, 53.88763, 0.7877933, 0.2948327, 4636.457, 0.6060407, 2.781957, 3.186307, 0.9398805, 0.5566167, 0.214144, 0.2234797, 0.2205989, 
2012:1, 7555.942, 21185.47, 0, 7.033019, 0.6328384, 13.828, 0, 67.0285, 1.220546, 10.2571, 19.85245, 24.86216, 2.793742, 53.77808, 2650.817, 2390.379, 3479.695, 49.88035, 0.9771165, 0.2948332, 4553.573, 0.602648, 2.803815, 3.169353, 0.9448054, 0.8299471, 0.2133404, 0.2229085, 0.2199495, 
2012:2, 7026.621, 19994.72, 0, 6.848401, 0.5728672, 13.83761, 0, 67.35381, 1.195614, 10.19169, 21.5759, 26.58717, 2.826468, 47.94077, 2438.067, 1866.772, 2865.686, 44.61948, 0.9515822, 0.2948243, 4250.653, 0.6049355, 2.845567, 3.234956, 0.9505183, 0.8221059, 0.2092008, 0.2192428, 0.2161217, 
2012:3, 6219.003, 18044.53, 0, 6.705708, 0.5102208, 13.89385, 0, 67.66073, 1.198653, 10.03084, 23.86485, 29.02175, 2.893656, 41.54949, 2107.636, 1373.765, 2233.486, 38.38818, 0.903409, 0.29442, 3809.16, 0.6125034, 2.901515, 3.326588, 0.9525645, 0.792823, 0.2018702, 0.2125126, 0.2091803, 
2012:4, 5255.479, 15600.84, 0, 6.650104, 0.4845379, 13.97363, 0, 67.80079, 1.30634, 9.784594, 25.69042, 31.35251, 3.014318, 38.27312, 1705.232, 898.6436, 1589.693, 32.67551, 0.8415422, 0.2938413, 3293.069, 0.6265973, 2.968491, 3.411546, 0.9526041, 0.7337681, 0.1904467, 0.2017009, 0.1981398, 
2012:5, 4346.231, 13218.44, 0, 6.526023, 0.5413225, 13.94607, 0, 67.86565, 1.644241, 9.476684, 25.07166, 31.88654, 3.204838, 42.10275, 1314.044, 584.0323, 1111.827, 28.62674, 0.7747433, 0.2936138, 2777.645, 0.6390927, 3.041356, 3.409276, 0.9616473, 0.6157366, 0.175131, 0.1867119, 0.1829996, 
2012:6, 3647.537, 11278.06, 0, 6.375487, 0.6166662, 13.87255, 0, 67.90118, 2.108269, 9.125851, 23.31601, 31.18733, 3.451769, 48.1045, 1008.611, 479.6367, 880.5999, 25.70228, 0.713024, 0.2932801, 2353.133, 0.6451293, 3.091966, 3.359932, 0.9725277, 0.4848668, 0.1584271, 0.1697815, 0.1660946, 
2012:7, 3153.592, 9807.409, 0, 6.281621, 0.675026, 13.77996, 0, 67.89651, 2.603458, 8.763418, 21.40356, 29.83154, 3.73567, 53.57109, 790.6127, 447.0106, 757.9713, 23.51979, 0.6537999, 0.2925716, 2033.724, 0.6448913, 3.109917, 3.305086, 0.9810103, 0.3536712, 0.1424097, 0.1530366, 0.1495475, 
2012:8, 2822.893, 8755.755, 0, 6.268326, 0.7443718, 13.60327, 0, 67.77547, 3.160495, 8.448057, 18.92272, 27.45486, 4.024788, 60.56814, 640.8087, 434.0468, 683.5895, 22.30346, 0.5947593, 0.2921451, 1805.084, 0.6394446, 3.101696, 3.23731, 0.9916662, 0.2089177, 0.1284762, 0.1381133, 0.1349222, 
2012:9, 2639.86, 8130.028, 0, 6.393892, 0.8380478, 13.3356, 0, 67.47589, 3.721791, 8.234771, 16.11826, 24.54449, 4.244561, 69.54127, 552.3983, 473.6345, 687.4703, 22.3745, 0.5412968, 0.2924013, 1672.147, 0.6334224, 3.079719, 3.167504, 1.002809, 0.06908393, 0.1189017, 0.1276895, 0.1247674, 
2012:10, 2623.497, 8031.677, 0, 6.74162, 1.01208, 13.00038, 0, 66.79419, 4.237836, 8.213916, 12.91187, 21.44814, 4.268236, 83.68475, 530.9713, 598.2146, 804.442, 25.36948, 0.5066127, 0.2944109, 1666.901, 0.6353736, 3.061439, 3.084877, 1.003712, -0.02110282, 0.1169293, 0.1255172, 0.1226679, 
2012:11, 2869.175, 8785.301, 0, 6.691899, 0.8898281, 13.17309, 0, 67.44852, 3.483732, 8.312925, 14.88222, 25.0615, 4.031507, 70.99447, 640.6935, 986.1445, 1239.326, 25.1536, 0.4789935, 0.2900072, 1823.373, 0.6355042, 3.06196, 3.152798, 1.00139, -0.08152442, 0.130457, 0.1400412, 0.1369065, 
2012:12, 3036.617, 9264.906, 0, 6.697576, 0.8771861, 13.26023, 0, 67.59833, 3.230309, 8.336382, 15.37365, 25.81499, 3.888129, 68.67746, 712.3197, 921.0911, 1204.875, 25.53147, 0.4571358, 0.2890891, 1930.342, 0.6356884, 3.051061, 3.175855, 0.9958479, -0.1407522, 0.1379952, 0.1479566, 0.144723, 
2013:1, 3169.698, 9625.576, 0, 6.717347, 0.8841356, 13.32268, 0, 67.67331, 3.088598, 8.313922, 15.58663, 26.05705, 3.788998, 68.31701, 768.236, 949.1411, 1256.924, 26.12636, 0.3614026, 0.2887466, 2014.071, 0.6354143, 3.036749, 3.279398, 0.9899523, -0.4173658, 0.1433382, 0.1534823, 0.1502072, 
2013:2, 3303.033, 9989.176, 0, 6.749836, 0.9009985, 13.3617, 0, 67.668, 2.993462, 8.32599, 15.61393, 26.03939, 3.700487, 68.95024, 823.644, 1001.334, 1332.78, 26.99414, 0.3547565, 0.2887595, 2098.979, 0.6354703, 3.024243, 3.276508, 0.9831433, -0.4320538, 0.1482068, 0.1584788, 0.1551776, 
2013:3, 3449.984, 10392.72, 0, 6.733697, 0.8717524, 13.43358, 0, 67.82684, 2.801087, 8.33302, 16.27305, 26.6208, 3.616513, 66.21405, 887.7391, 1078.407, 1437.018, 27.15744, 0.34998, 0.288218, 2186.528, 0.6337792, 3.012397, 3.288981, 0.9776971, -0.4407945, 0.1533274, 0.1636948, 0.1603778, 
2013:4, 3533.533, 10621.6, 0, 6.646822, 0.8039162, 13.52587, 0, 68.13704, 2.590903, 8.295444, 17.52914, 27.72141, 3.573613, 60.85986, 927.9247, 1062.811, 1438.37, 26.16368, 0.3452239, 0.2872242, 2228.051, 0.6305447, 3.005942, 3.317829, 0.9741428, -0.4495155, 0.1562652, 0.1666716, 0.1633502, 
2013:5, 3502.648, 10518.19, 0, 6.706497, 0.8914034, 13.47596, 0, 67.83842, 2.800241, 8.287484, 16.3044, 26.44997, 3.584914, 67.43533, 909.6166, 930.786, 1298.812, 27.20996, 0.3419609, 0.2884517, 2216.588, 0.6328321, 3.002924, 3.275244, 0.9702253, -0.4409343, 0.1549119, 0.165302, 0.1619827, 
2013:6, 3611.57, 10770.85, 0, 7.150718, 1.15451, 13.3383, 0, 66.70123, 3.214843, 8.440421, 13.0867, 23.06134, 3.520344, 86.68452, 939.2294, 1074.709, 1455.7, 34.15058, 0.3491305, 0.292218, 2331.192, 0.6454789, 2.982319, 3.169758, 0.9442574, -0.3923817, 0.1572127, 0.1676169, 0.1643, 
2013:7, 4296.387, 12599.68, 0, 7.204496, 1.030303, 13.51494, 0, 67.02503, 2.551189, 8.674052, 14.65621, 24.24161, 3.276996, 77.05184, 1234.023, 1879.205, 2384.207, 37.12447, 0.3624924, 0.2907509, 2740.396, 0.6378374, 2.932621, 3.195176, 0.9329095, -0.3473, 0.1749532, 0.1852442, 0.1820079, 
2013:8, 4920.454, 14215.81, 0, 7.219594, 0.9428517, 13.6441, 0, 67.14144, 2.151439, 8.900563, 15.73484, 24.45731, 3.125557, 71.28785, 1502.977, 1989.21, 2606.615, 39.19515, 0.378687, 0.2907305, 3099.977, 0.6300184, 2.889126, 3.208076, 0.9248769, -0.2884896, 0.1865979, 0.1966242, 0.1934953, 
2013:9, 5362.987, 15365.46, 0, 7.14708, 0.8570991, 13.72854, 0, 67.32743, 1.887878, 9.05197, 16.90488, 24.88377, 3.042997, 65.71107, 1696.692, 2009.881, 2707.795, 39.69857, 0.3925154, 0.2908165, 3339.333, 0.622663, 2.865094, 3.228632, 0.9213039, -0.235111, 0.1931631, 0.2030118, 0.1999495, 
2013:10, 5553.565, 15894.11, 0, 7.025456, 0.7837158, 13.77666, 0, 67.55145, 1.730653, 9.132065, 18.08918, 25.58764, 3.009787, 60.63174, 1784.537, 1884.46, 2618.273, 38.74133, 0.4006378, 0.2909052, 3430.876, 0.617779, 2.861965, 3.255835, 0.9209821, -0.2002216, 0.1955819, 0.2054332, 0.2023715, 
2013:11, 5491.03, 15788.82, 0, 6.922337, 0.751816, 13.78507, 0, 67.68277, 1.696007, 9.161997, 18.80218, 26.17652, 3.015367, 58.24221, 1762.774, 1662.501, 2386.274, 37.33253, 0.4031824, 0.2911582, 3388.159, 0.6170352, 2.875384, 3.273121, 0.9226543, -0.1786939, 0.1945916, 0.2046137, 0.2014924, 
2013:12, 5297.138, 15328.19, 0, 6.932719, 0.8051255, 13.73385, 0, 67.50491, 1.824258, 9.199156, 18.12766, 25.77951, 3.04421, 62.13757, 1677.932, 1479.571, 2167.138, 37.34251, 0.4034663, 0.2920263, 3291.221, 0.6213205, 2.893673, 3.249785, 0.9255663, -0.1628909, 0.1916262, 0.2018836, 0.1986782, 
2014:1, 5186.426, 15068.02, 0, 6.921932, 0.8137367, 13.71133, 0, 67.48155, 1.865324, 9.206113, 18.03398, 25.81242, 3.062171, 62.69601, 1631.013, 1527.044, 2194.565, 37.02528, 0.3823627, 0.2923248, 3231.638, 0.6230953, 2.905279, 3.253104, 0.9267168, -0.2015785, 0.1898835, 0.2002694, 0.1970173, 
2014:2, 5106.629, 14869.02, 0, 6.999373, 0.8718639, 13.66344, 0, 67.23177, 1.976041, 9.257508, 17.13735, 25.12814, 3.076315, 67.05499, 1592.928, 1505.293, 2156.583, 38.14216, 0.3796348, 0.2931135, 3201.994, 0.627027, 2.911709, 3.225458, 0.9269586, -0.2038557, 0.1884318, 0.1989208, 0.195631, 
2014:3, 5174.597, 15042.16, 0, 7.075575, 0.8982486, 13.64368, 0, 67.06105, 1.994011, 9.327449, 16.6636, 24.65839, 3.06483, 69.20568, 1619.174, 1657.251, 2319.386, 39.70521, 0.3765806, 0.2935567, 3251.74, 0.6284046, 2.906925, 3.21188, 0.9247431, -0.2142848, 0.1893143, 0.1997933, 0.196508, 
2014:4, 5356.692, 15504.35, 0, 7.142202, 0.904162, 13.64683, 0, 66.93425, 1.949233, 9.423333, 16.4608, 24.29371, 3.034801, 70.01254, 1695.076, 1809.648, 2503.368, 41.55313, 0.3748897, 0.2938594, 3363.388, 0.6278853, 2.894389, 3.206368, 0.9215326, -0.2266776, 0.1918342, 0.2022359, 0.1989803, 
2014:5, 5606.856, 16147.73, 0, 7.144924, 0.8688076, 13.67535, 0, 66.96334, 1.833276, 9.514299, 16.82889, 24.34152, 2.996759, 67.83693, 1803.136, 1956.231, 2694.851, 42.59875, 0.373822, 0.2938397, 3502.296, 0.6246452, 2.879998, 3.217576, 0.9193789, -0.2413182, 0.1951348, 0.2054208, 0.2022086, 
2014:6, 5784.795, 16641.55, 0, 6.994892, 0.7578347, 13.73681, 0, 67.34232, 1.633761, 9.534372, 18.438, 25.48316, 2.969824, 59.67987, 1888.178, 1974.579, 2748.146, 40.69306, 0.3698928, 0.2931831, 3576.192, 0.6182054, 2.876774, 3.267059, 0.9199509, -0.269637, 0.1974308, 0.207658, 0.2044679, 
2014:7, 5648.408, 16339.21, 0, 6.931851, 0.7521833, 13.72657, 0, 67.38646, 1.653334, 9.549615, 18.68971, 25.79003, 2.985722, 59.12406, 1832.682, 1649.419, 2399.01, 39.46167, 0.3636066, 0.293474, 3498.323, 0.6193467, 2.89271, 3.279559, 0.9239761, -0.3107572, 0.1956167, 0.2060253, 0.202771, 
2014:8, 5437.434, 15842.81, 0, 6.851938, 0.736224, 13.71678, 0, 67.49814, 1.675857, 9.521072, 19.11855, 26.34538, 3.01446, 57.63541, 1746.148, 1530.288, 2243.119, 37.67609, 0.3569565, 0.2934701, 3375.302, 0.6207528, 2.913656, 3.296394, 0.9283746, -0.3555079, 0.1928351, 0.2034334, 0.2001103, 
2014:9, 5149.183, 15139.76, 0, 6.73586, 0.6943818, 13.73011, 0, 67.7253, 1.678574, 9.435758, 20.05513, 27.41525, 3.059214, 54.04587, 1629.126, 1372.785, 2036.214, 34.90423, 0.3487541, 0.29304, 3203.627, 0.6221622, 2.940225, 3.328574, 0.9317639, -0.4052789, 0.1888398, 0.1996433, 0.1962436, 
2014:10, 4766.455, 14161.53, 0, 6.724512, 0.7624139, 13.6551, 0, 67.57963, 1.901053, 9.37732, 18.99795, 26.9612, 3.133725, 58.88517, 1462.133, 1132.377, 1725.757, 33.87653, 0.3396077, 0.2936114, 2994.034, 0.6281469, 2.971082, 3.300371, 0.9407255, -0.4447792, 0.1825047, 0.1935352, 0.1900453, 
2014:11, 4508.166, 13481.93, 0, 6.750334, 0.8173092, 13.58398, 0, 67.43554, 2.085198, 9.327628, 18.03078, 26.46062, 3.195343, 62.85219, 1348.003, 1150.689, 1696.445, 33.50571, 0.3302388, 0.2939192, 2851.647, 0.6325515, 2.990557, 3.274282, 0.9472591, -0.4791261, 0.177697, 0.1888136, 0.1852839, 
2014:12, 4381.215, 13135.08, 0, 6.826907, 0.87596, 13.51411, 0, 67.22334, 2.236843, 9.322815, 16.95822, 25.71723, 3.230809, 67.20866, 1288.865, 1204.064, 1725.306, 34.14598, 0.3235849, 0.2942828, 2786.867, 0.6360946, 2.998046, 3.241905, 0.9514051, -0.496796, 0.1750908, 0.1862137, 0.1826766, 
2015:1, 4399.035, 13172.99, 0, 6.869634, 0.878798, 13.49739, 0, 67.19669, 2.229996, 9.327488, 16.75377, 25.59934, 3.228888, 67.35394, 1295.045, 1335.38, 1859.46, 34.61044, 0.2856661, 0.294001, 2798.71, 0.63621, 2.994518, 3.322845, 0.9528252, -0.6703951, 0.1755565, 0.1866295, 0.183112, 
2015:2, 4458.257, 13335.64, 0, 6.823715, 0.823975, 13.52706, 0, 67.39283, 2.11231, 9.320107, 17.47769, 26.22904, 3.214928, 63.2259, 1323.51, 1391.647, 1927.699, 33.87508, 0.2833941, 0.2931646, 2823.789, 0.633384, 2.991223, 3.336544, 0.9537704, -0.6780526, 0.177009, 0.1880306, 0.1845352, 
2015:3, 4422.385, 13244.51, 0, 6.78552, 0.8077218, 13.53488, 0, 67.47343, 2.098582, 9.299852, 17.73922, 26.49642, 3.224246, 61.97364, 1309.629, 1288.583, 1818.802, 33.16593, 0.2817865, 0.2928544, 2798.316, 0.6327616, 2.994879, 3.336735, 0.9556154, -0.6772425, 0.1764064, 0.1874301, 0.1839331, 
2015:4, 4338.13, 13024.09, 0, 6.73032, 0.7881483, 13.54397, 0, 67.58776, 2.098505, 9.251298, 18.09648, 26.89973, 3.246987, 60.43917, 1275.609, 1224.243, 1740.243, 32.09972, 0.2801579, 0.2924415, 2743.19, 0.6323438, 3.002235, 3.339947, 0.9575267, -0.6767095, 0.1748263, 0.1858633, 0.1823585, 
2015:5, 4186.967, 12625.02, 0, 6.58226, 0.6872457, 13.63237, 0, 68.01273, 1.972067, 9.113329, 20.00882, 28.70375, 3.289966, 52.67181, 1219.976, 1134.083, 1626.774, 29.12741, 0.276724, 0.2909074, 2638.867, 0.6302573, 3.015314, 3.391294, 0.9555134, -0.6985038, 0.1720609, 0.1831176, 0.1795999, 
2015:6, 3883.496, 11786.07, 0, 6.609729, 0.8241123, 13.50613, 0, 67.62752, 2.386674, 9.045839, 17.65035, 26.89353, 3.392988, 63.11926, 1081.446, 846.5052, 1281.427, 29.38213, 0.2757405, 0.2922737, 2467.999, 0.6355097, 3.034913, 3.310992, 0.9653727, -0.6674736, 0.1643893, 0.1754586, 0.1719162, 
2015:7, 3769.153, 11459.33, 0, 6.627163, 0.8424311, 13.46065, 0, 67.6014, 2.491549, 8.976777, 17.2259, 26.70452, 3.441797, 64.53878, 1030.573, 1003.182, 1417.243, 29.13947, 0.2791088, 0.2919691, 2398.465, 0.6363407, 3.040293, 3.27745, 0.9675981, -0.6242535, 0.1614536, 0.1724533, 0.1689286, 
2015:8, 3712.952, 11290.41, 0, 6.580431, 0.7982348, 13.49018, 0, 67.81181, 2.439648, 8.879709, 17.84288, 27.41457, 3.46927, 61.13723, 1009.103, 1025.486, 1430.985, 27.99984, 0.2844199, 0.2908623, 2356.177, 0.6345834, 3.040817, 3.27128, 0.9678183, -0.5731477, 0.1602342, 0.1711749, 0.1676689, 
2015:9, 3604.758, 10970.15, 0, 6.544096, 0.7950197, 13.49435, 0, 67.89278, 2.505583, 8.76815, 17.86545, 27.54918, 3.519982, 60.92756, 963.1566, 928.5491, 1315.246, 27.11318, 0.2904589, 0.2903325, 2285.463, 0.6340128, 3.043242, 3.247309, 0.9687242, -0.5062835, 0.1572682, 0.1681338, 0.1646465, 
2015:10, 3494.46, 10636.6, 0, 6.544258, 0.8248934, 13.4651, 0, 67.85281, 2.650678, 8.662272, 17.31826, 27.13937, 3.576272, 63.28053, 913.8433, 882.2512, 1248.828, 26.80126, 0.2945822, 0.2902353, 2216.056, 0.6341626, 3.043847, 3.210529, 0.9696205, -0.4478783, 0.1539042, 0.1646691, 0.1612082, 
2015:11, 3424.075, 10416.22, 0, 6.499964, 0.794311, 13.49287, 0, 68.03859, 2.640068, 8.534192, 17.77998, 27.69098, 3.617948, 60.96443, 885.4493, 902.9038, 1258.119, 25.78829, 0.2934555, 0.2892064, 2165.234, 0.6323557, 3.042052, 3.211792, 0.9683116, -0.4255595, 0.1519451, 0.1626215, 0.1591873, 
2015:12, 3329.455, 10123.86, 0, 6.507577, 0.8313726, 13.45578, 0, 67.96355, 2.802997, 8.438698, 17.09845, 27.09286, 3.673632, 63.91797, 842.3936, 828.1254, 1165.753, 25.64238, 0.2911334, 0.2892601, 2105.23, 0.6323047, 3.040697, 3.18078, 0.9689232, -0.4048013, 0.1487102, 0.1592709, 0.1558685, 
2016:1, 3283.481, 9971.254, 0, 6.504648, 0.8293128, 13.45421, 0, 68.03017, 2.835066, 8.346597, 17.07094, 27.15521, 3.705589, 63.72801, 822.3609, 863.7838, 1193.473, 25.26994, 0.2470231, 0.2886925, 2072.841, 0.6312938, 3.036793, 3.276313, 0.9682684, -0.6403358, 0.1472537, 0.1577289, 0.1543538, 
2016:2, 3262.116, 9886.781, 0, 6.622897, 0.9232246, 13.36652, 0, 67.68265, 3.066077, 8.338653, 15.5543, 25.66921, 3.717506, 70.85128, 806.6498, 853.7649, 1177.31, 26.69655, 0.2452051, 0.2897876, 2067.587, 0.6338177, 3.030788, 3.221481, 0.967064, -0.6157625, 0.1461153, 0.1565265, 0.1531721, 
2016:3, 3371.145, 10194.29, 0, 6.578516, 0.8415117, 13.44433, 0, 68.02225, 2.786973, 8.326419, 16.79654, 27.0463, 3.658509, 64.22541, 857.228, 1043.586, 1388.651, 26.05727, 0.2438866, 0.2881838, 2126.974, 0.630935, 3.023985, 3.24368, 0.9646429, -0.6093272, 0.150428, 0.1609147, 0.1575501, 
