EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,FeedingTime

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
156,0.8312402,1,1,1.758206,1,1,1,1,1,1,1,0.9985442,1,1.03001,1,1.489403,1,1,1,1,1,1
157,0.8925465,1,1,1.584358,1,1,1,1,1,1,1,1.091045,1,1.125775,1,1.489553,1,1,1,1,1,1
158,0.9861866,1,1,1.341499,1,1,1,1,1,1,1,1.191616,1,1.179128,1,1.381679,1,1,1,1,1,1
159,1.100158,1,1,1.10366,1,1,1,1,1,1,1,1.282726,1,1.17308,1,1.214705,1,1,1,1,1,1
160,1.208779,1,1,0.9126677,1,1,1,1,1,1,1,1.344447,1,1.109808,1,1.044686,1,1,1,1,1,1
161,1.287395,1,1,0.7773689,1,1,1,1,1,1,1,1.364919,1,1.010304,1,0.904363,1,1,1,1,1,1
162,1.328094,1,1,0.685411,1,1,1,1,1,1,1,1.34237,1,0.8968841,1,0.7981604,1,1,1,1,1,1
163,1.341913,1,1,0.6091303,1,1,1,1,1,1,1,1.279324,1,0.7799038,1,0.7100325,1,1,1,1,1,1
164,1.302999,1,1,0.6022747,1,1,1,1,1,1,1,1.197311,1,0.6906447,1,0.6728042,1,1,1,1,1,1
165,1.234372,1,1,0.6504676,1,1,1,1,1,1,1,1.117349,1,0.6383013,1,0.6861098,1,1,1,1,1,1
166,1.155651,1,1,0.7555133,1,1,1,1,1,1,1,1.053531,1,0.6235083,1,0.7487362,1,1,1,1,1,1
167,1.081889,1,1,0.9160375,1,1,1,1,1,1,1,1.014236,1,0.6441688,1,0.8582304,1,1,1,1,1,1
168,1.015599,1,1,1.171817,1,1,1,1,1,1,1,1.004879,1,0.7020274,1,1.026577,1,1,1,1,1,1
169,0.9568069,1,1,1.593642,1,1,1,1,1,1,1,1.030223,1,0.8017394,1,1.277684,1,1,1,1,1,1
170,0.9232307,1,1,1.931759,1,1,1,1,1,1,1,1.09393,1,0.9394588,1,1.566143,1,1,1,1,1,1
171,0.9248247,1,1,2,1,1,1,1,1,1,1,1.196776,1,1.100662,1,1.804518,1,1,1,1,1,1
172,0.9687812,1,1,1.895393,1,1,1,1,1,1,1,1.336309,1,1.258623,1,1.903068,1,1,1,1,1,1
173,1.0178,1,1,1.904019,1,1,1,1,1,1,1,1.508615,1,1.401903,1,1.980381,1,1,1,1,1,1
174,1.057646,1,1,2,1,1,1,1,1,1,1,1.710899,1,1.526312,1,2,1,1,1,1,1,1
175,1.0745,1,1,2,1,1,1,1,1,1,1,1.93995,1,1.632752,1,2,1,1,1,1,1,1
176,1.067059,1,1,2,1,1,1,1,1,1,1,2,1,1.724916,1,2,1,1,1,1,1,1
177,1.045992,1,1,2,1,1,1,1,1,1,1,2,1,1.805844,1,2,1,1,1,1,1,1
178,1.153366,1,1,1.818777,1,1,1,1,1,1,1,2,1,1.873353,1,2,1,1,1,1,1,1
179,1.483393,1,1,1.374059,1,1,1,1,1,1,1,2,1,1.738305,1,1.789484,1,1,1,1,1,1
180,1.760173,1,1,1.091485,1,1,1,1,1,1,1,2,1,1.486368,1,1.476431,1,1,1,1,1,1
181,1.896146,1,1,0.9404609,1,1,1,1,1,1,1,2,1,1.237649,1,1.248989,1,1,1,1,1,1
182,1.914566,1,1,0.8700433,1,1,1,1,1,1,1,2,1,1.040989,1,1.111058,1,1,1,1,1,1
183,1.862735,1,1,0.8495013,1,1,1,1,1,1,1,2,1,0.9050747,1,1.040591,1,1,1,1,1,1
184,1.780665,1,1,0.8575649,1,1,1,1,1,1,1,2,1,0.8221005,1,1.015409,1,1,1,1,1,1
185,1.708237,1,1,0.8513775,1,1,1,1,1,1,1,1.988304,1,0.7700021,1,0.9994739,1,1,1,1,1,1
186,1.646085,1,1,0.8437214,1,1,1,1,1,1,1,1.95397,1,0.7386374,1,0.9854508,1,1,1,1,1,1
187,1.603758,1,1,0.816529,1,1,1,1,1,1,1,1.902165,1,0.7143381,1,0.9586341,1,1,1,1,1,1
188,1.583531,1,1,0.7649529,1,1,1,1,1,1,1,1.833596,1,0.6843344,1,0.9082412,1,1,1,1,1,1
189,1.567231,1,1,0.7133516,1,1,1,1,1,1,1,1.755886,1,0.6497771,1,0.8481666,1,1,1,1,1,1
190,1.546008,1,1,0.6670011,1,1,1,1,1,1,1,1.676843,1,0.6136134,1,0.7882701,1,1,1,1,1,1
191,1.486003,1,1,0.6834171,1,1,1,1,1,1,1,1.626009,1,0.6011693,1,0.7707286,1,1,1,1,1,1
192,1.405768,1,1,0.7489948,1,1,1,1,1,1,1,1.610642,1,0.6181157,1,0.7985649,1,1,1,1,1,1
193,1.324951,1,1,0.8470351,1,1,1,1,1,1,1,1.628174,1,0.6611017,1,0.8628144,1,1,1,1,1,1
194,1.251356,1,1,0.9793622,1,1,1,1,1,1,1,1.675684,1,0.7264528,1,0.9597616,1,1,1,1,1,1
195,1.187652,1,1,1.149621,1,1,1,1,1,1,1,1.749595,1,0.8098612,1,1.089477,1,1,1,1,1,1
196,1.162424,1,1,1.201499,1,1,1,1,1,1,1,1.836238,1,0.8866838,1,1.185438,1,1,1,1,1,1
197,1.152142,1,1,1.267773,1,1,1,1,1,1,1,1.929328,1,0.9547603,1,1.267544,1,1,1,1,1,1
