EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
48,3.195393,3.363436,3.748103,2.452091,2.676383,2.676383,2.847239,2.847239,2.847239,2.637182,3.430602,3.461194,3.93152,3.307065,3.317309,3.342138,3.341373,3.013606,2.15291,2.381049,1,1
49,3.217197,3.390194,3.80086,2.497202,2.738948,2.738947,2.915321,2.915321,2.915321,2.692959,3.470208,3.484229,3.988524,3.341407,3.347738,3.391222,3.390328,3.085598,2.17173,2.441649,1,1
50,3.202847,3.368816,3.754896,2.457465,2.683221,2.683221,2.855958,2.855958,2.855957,2.634204,3.443795,3.440455,3.935014,3.308998,3.314888,3.352931,3.351987,3.025927,2.1652,2.396045,1,1
51,3.190792,3.347939,3.721779,2.434029,2.64907,2.64907,2.818692,2.818691,2.818692,2.597136,3.420744,3.402222,3.889802,3.285817,3.289442,3.326721,3.325856,2.98631,2.154332,2.364408,1,1
52,3.165748,3.305119,3.653928,2.390119,2.586,2.586,2.748513,2.748513,2.748513,2.533304,3.369095,3.33932,3.796219,3.242523,3.2439,3.274554,3.273807,2.906931,2.12923,2.300917,1,1
53,3.158822,3.276875,3.622239,2.387254,2.578754,2.578755,2.737899,2.737899,2.737899,2.523596,3.334208,3.299037,3.72617,3.22751,3.224052,3.25419,3.253531,2.885512,2.111347,2.274621,1,1
54,3.171385,3.269159,3.627267,2.413957,2.611873,2.611873,2.77066,2.77066,2.77066,2.552659,3.324812,3.287651,3.69548,3.238499,3.229678,3.260649,3.25997,2.911098,2.106131,2.278813,1,1
55,3.190437,3.272066,3.645619,2.445925,2.651872,2.651872,2.81059,2.81059,2.81059,2.588472,3.328537,3.292343,3.690429,3.257624,3.244303,3.27517,3.274425,2.946678,2.108026,2.292331,1,1
56,3.211613,3.282717,3.671661,2.477833,2.691451,2.691451,2.850071,2.850071,2.850071,2.623996,3.339983,3.307526,3.707851,3.279895,3.262603,3.293088,3.292297,2.98376,2.114349,2.310145,1,1
57,3.231549,3.297147,3.697335,2.504653,2.723922,2.723922,2.882275,2.882275,2.882275,2.652737,3.352819,3.327543,3.738163,3.299985,3.279611,3.309085,3.308291,3.01454,2.122502,2.326345,1,1
58,3.24497,3.308191,3.710416,2.518649,2.738967,2.738967,2.896611,2.896611,2.896611,2.664729,3.357589,3.345314,3.763581,3.309464,3.288316,3.314554,3.313806,3.027275,2.128526,2.331298,1,1
59,3.264532,3.327996,3.736119,2.540862,2.763952,2.763952,2.92132,2.921321,2.92132,2.686331,3.371157,3.380887,3.813611,3.3277,3.305865,3.328373,3.327694,3.051542,2.137617,2.345482,1,1
60,3.298927,3.366821,3.791417,2.583586,2.81467,2.81467,2.972669,2.972669,2.972669,2.732714,3.406264,3.453453,3.907857,3.368659,3.34465,3.363357,3.362738,3.104533,2.155605,2.383038,1,1
61,3.318912,3.399413,3.827317,2.6048,2.837559,2.837559,2.995966,2.995966,2.995966,2.752034,3.427527,3.53008,3.980394,3.394169,3.372205,3.380479,3.379934,3.128906,2.170011,2.401418,1,1
62,3.335264,3.431793,3.856981,2.621432,2.852958,2.852958,3.011876,3.011876,3.011876,2.764428,3.445908,3.620181,4.041929,3.420292,3.402836,3.393386,3.392944,3.146049,2.18292,2.415176,1,1
63,3.356485,3.470669,3.894987,2.645606,2.875761,2.875761,3.035642,3.035642,3.035642,2.78395,3.471671,3.728091,4.103684,3.461182,3.448025,3.413423,3.413132,3.171798,2.198667,2.436803,1,1
64,3.360068,3.495573,3.907119,2.647295,2.869382,2.869382,3.029858,3.029859,3.029858,2.775604,3.479553,3.809782,4.127464,3.48877,3.481666,3.41231,3.412233,3.167527,2.206499,2.434961,1,1
65,3.341743,3.497694,3.885321,2.620681,2.827494,2.827494,2.98755,2.98755,2.98755,2.734202,3.461707,3.844027,4.105272,3.492451,3.492683,3.38395,3.384146,3.125492,2.199888,2.402571,1,1
66,3.36104,3.532328,3.916603,2.644239,2.845586,2.845586,3.0065,3.0065,3.0065,2.752434,3.482821,3.920402,4.136781,3.549579,3.550909,3.400553,3.401057,3.146295,2.208775,2.419758,1,1
67,3.372887,3.561568,3.939674,2.653654,2.850197,2.850197,3.0119,3.0119,3.0119,2.759729,3.498302,3.975671,4.15304,3.602173,3.605018,3.408402,3.409197,3.15356,2.215966,2.427021,1,1
68,3.367143,3.572364,3.939133,2.637512,2.826321,2.826321,2.98801,2.98801,2.98801,2.741364,3.494766,3.991414,4.137538,3.62818,3.635111,3.394653,3.395712,3.130587,2.212839,2.410077,1,1
69,3.380651,3.599423,3.963202,2.646559,2.830851,2.830851,2.993219,2.993219,2.993219,2.751914,3.510008,4.025756,4.14831,3.674936,3.685355,3.402198,3.403481,3.137334,2.216853,2.416699,1,1
70,3.366368,3.595861,3.945216,2.617029,2.792151,2.792151,2.953741,2.953741,2.953741,2.721703,3.495175,4.008533,4.112745,3.677024,3.693084,3.376633,3.37804,3.097651,2.205605,2.38644,1,1
71,3.40622,3.644976,3.99746,2.659699,2.832676,2.832676,2.995916,2.995916,2.995916,2.768732,3.534852,4.06738,4.157494,3.749248,3.767294,3.410868,3.412327,3.142056,2.219096,2.422426,1,1
72,3.418152,3.664134,4.009556,2.656369,2.826467,2.826467,2.9903,2.9903,2.9903,2.770236,3.548903,4.077228,4.156093,3.781336,3.800902,3.411996,3.413413,3.138063,2.222021,2.42122,1,1
73,3.443628,3.694259,4.03624,2.670824,2.837546,2.837546,3.002675,3.002675,3.002675,2.788279,3.576913,4.101748,4.172473,3.825972,3.845115,3.426949,3.428267,3.152748,2.230034,2.435532,1,1
74,3.490788,3.743081,4.085424,2.711084,2.873968,2.873968,3.041896,3.041896,3.041896,2.834703,3.628937,4.151398,4.216554,3.894919,3.911477,3.464535,3.465694,3.195885,2.24975,2.47533,1,1
