EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Value

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
67,1.111815E-06,0,0,0,0,0,0,0,0,0,0.0006838148,0,0,0,0,0,0,0,0,0,0,0
68,1.040912E-06,0,0,0,0,0,0,0,0,0,0.0006899795,0,0,0,0,0,0,0,0,0,0,0
69,9.777821E-07,0,0,0,0,0,0,0,0,0,0.0006957725,0,0,0,0,0,0,0,0,0,0,0
70,9.259672E-07,0,0,0,0,0,0,0,0,0,0.0007011977,0,0,0,0,0,0,0,0,0,0,0
71,8.837449E-07,0,0,0,0,0,0,0,0,0,0.0007065415,0,0,0,0,0,0,0,0,0,0,0
72,8.505157E-07,0,0,0,0,0,0,0,0,0,0.0007112395,0,0,0,0,0,0,0,0,0,0,0
73,8.255526E-07,0,0,0,0,0,0,0,0,0,0.0007153843,0,0,0,0,0,0,0,0,0,0,0
74,8.080725E-07,0,0,0,0,0,0,0,0,0,0.0007187584,0,0,0,0,0,0,0,0,0,0,0
75,8.007259E-07,0,0,0,0,0,0,0,0,0,0.0007211738,0,0,0,0,0,0,0,0,0,0,0
76,8.059478E-07,0,0,0,0,0,0,0,0,0,0.0007228596,0,0,0,0,0,0,0,0,0,0,0
77,8.257004E-07,0,0,0,0,0,0,0,0,0,0.000723774,0,0,0,0,0,0,0,0,0,0,0
78,8.612568E-07,0,0,0,0,0,0,0,0,0,0.0007238587,0,0,0,0,0,0,0,0,0,0,0
79,9.141307E-07,0,0,0,0,0,0,0,0,0,0.0007230699,0,0,0,0,0,0,0,0,0,0,0
80,9.851868E-07,0,0,0,0,0,0,0,0,0,0.0007215516,0,0,0,0,0,0,0,0,0,0,0
81,1.07097E-06,0,0,0,0,0,0,0,0,0,0.0007198288,0,0,0,0,0,0,0,0,0,0,0
82,1.174783E-06,0,0,0,0,0,0,0,0,0,0.00071827,0,0,0,0,0,0,0,0,0,0,0
83,1.306106E-06,0,0,0,0,0,0,0,0,0,0.0007167173,0,0,0,0,0,0,0,0,0,0,0
84,1.468775E-06,0,0,0,0,0,0,0,0,0,0.0007150831,0,0,0,0,0,0,0,0,0,0,0
85,1.664578E-06,0,0,0,0,0,0,0,0,0,0.0007133693,0,0,0,0,0,0,0,0,0,0,0
86,1.897666E-06,0,0,0,0,0,0,0,0,0,0.000711477,0,0,0,0,0,0,0,0,0,0,0
87,2.166245E-06,0,0,0,0,0,0,0,0,0,0.0007093396,0,0,0,0,0,0,0,0,0,0,0
88,2.464278E-06,0,0,0,0,0,0,0,0,0,0.0007070076,0,0,0,0,0,0,0,0,0,0,0
89,2.790132E-06,0,0,0,0,0,0,0,0,0,0.0007044519,0,0,0,0,0,0,0,0,0,0,0
90,3.115186E-06,0,0,0,0,0,0,0,0,0,0.000701761,0,0,0,0,0,0,0,0,0,0,0
91,3.397648E-06,0,0,0,0,0,0,0,0,0,0.0006995266,0,0,0,0,0,0,0,0,0,0,0
92,3.658598E-06,0,0,0,0,0,0,0,0,0,0.0006983742,0,0,0,0,0,0,0,0,0,0,0
93,3.948162E-06,0,0,0,0,0,0,0,0,0,0.0006987072,0,0,0,0,0,0,0,0,0,0,0
94,4.303226E-06,0,0,0,0,0,0,0,0,0,0.0007004476,0,0,0,0,0,0,0,0,0,0,0
95,4.725153E-06,0,0,0,0,0,0,0,0,0,0.0007032508,0,0,0,0,0,0,0,0,0,0,0
96,5.187365E-06,0,0,0,0,0,0,0,0,0,0.0007070875,0,0,0,0,0,0,0,0,0,0,0
97,5.666776E-06,0,0,0,0,0,0,0,0,0,0.0007119558,0,0,0,0,0,0,0,0,0,0,0
98,6.149015E-06,0,0,0,0,0,0,0,0,0,0.0007174892,0,0,0,0,0,0,0,0,0,0,0
99,6.601505E-06,0,0,0,0,0,0,0,0,0,0.0007236036,0,0,0,0,0,0,0,0,0,0,0
100,6.999089E-06,0,0,0,0,0,0,0,0,0,0.0007307063,0,0,0,0,0,0,0,0,0,0,0
101,7.373422E-06,0,0,0,0,0,0,0,0,0,0.0007383629,0,0,0,0,0,0,0,0,0,0,0
102,7.755248E-06,0,0,0,0,0,0,0,0,0,0.0007449536,0,0,0,0,0,0,0,0,0,0,0
103,8.11195E-06,0,0,0,0,0,0,0,0,0,0.0007500335,0,0,0,0,0,0,0,0,0,0,0
104,8.428954E-06,0,0,0,0,0,0,0,0,0,0.0007534338,0,0,0,0,0,0,0,0,0,0,0
105,8.663291E-06,0,0,0,0,0,0,0,0,0,0.0007553042,0,0,0,0,0,0,0,0,0,0,0
106,8.762258E-06,0,0,0,0,0,0,0,0,0,0.0007562062,0,0,0,0,0,0,0,0,0,0,0
107,8.722179E-06,0,0,0,0,0,0,0,0,0,0.0007565005,0,0,0,0,0,0,0,0,0,0,0
108,8.53754E-06,0,0,0,0,0,0,0,0,0,0.0007566708,0,0,0,0,0,0,0,0,0,0,0
109,8.252999E-06,0,0,0,0,0,0,0,0,0,0.0007574348,0,0,0,0,0,0,0,0,0,0,0
110,7.980097E-06,0,0,0,0,0,0,0,0,0,0.0007592682,0,0,0,0,0,0,0,0,0,0,0
111,7.790702E-06,0,0,0,0,0,0,0,0,0,0.0007623245,0,0,0,0,0,0,0,0,0,0,0
112,7.754386E-06,0,0,0,0,0,0,0,0,0,0.0007665748,0,0,0,0,0,0,0,0,0,0,0
113,7.925143E-06,0,0,0,0,0,0,0,0,0,0.0007705445,0,0,0,0,0,0,0,0,0,0,0
114,8.238811E-06,0,0,0,0,0,0,0,0,0,0.000773858,0,0,0,0,0,0,0,0,0,0,0
115,8.617173E-06,0,0,0,0,0,0,0,0,0,0.0007763636,0,0,0,0,0,0,0,0,0,0,0
116,8.966073E-06,0,0,0,0,0,0,0,0,0,0.0007782821,0,0,0,0,0,0,0,0,0,0,0
117,9.234647E-06,0,0,0,0,0,0,0,0,0,0.0007799845,0,0,0,0,0,0,0,0,0,0,0
118,9.471214E-06,0,0,0,0,0,0,0,0,0,0.0007815241,0,0,0,0,0,0,0,0,0,0,0
119,9.725906E-06,0,0,0,0,0,0,0,0,0,0.0007826039,0,0,0,0,0,0,0,0,0,0,0
120,9.983966E-06,0,0,0,0,0,0,0,0,0,0.0007831644,0,0,0,0,0,0,0,0,0,0,0
121,1.020837E-05,0,0,0,0,0,0,0,0,0,0.0007832321,0,0,0,0,0,0,0,0,0,0,0
122,1.037322E-05,0,0,0,0,0,0,0,0,0,0.0007829269,0,0,0,0,0,0,0,0,0,0,0
123,1.050769E-05,0,0,0,0,0,0,0,0,0,0.0007822484,0,0,0,0,0,0,0,0,0,0,0
124,1.065149E-05,0,0,0,0,0,0,0,0,0,0.0007810532,0,0,0,0,0,0,0,0,0,0,0
125,1.076994E-05,0,0,0,0,0,0,0,0,0,0.0007792845,0,0,0,0,0,0,0,0,0,0,0
126,1.079571E-05,0,0,0,0,0,0,0,0,0,0.0007771025,0,0,0,0,0,0,0,0,0,0,0
127,1.075725E-05,0,0,0,0,0,0,0,0,0,0.0007746122,0,0,0,0,0,0,0,0,0,0,0
128,1.075248E-05,0,0,0,0,0,0,0,0,0,0.0007716611,0,0,0,0,0,0,0,0,0,0,0
129,1.080789E-05,0,0,0,0,0,0,0,0,0,0.0007681066,0,0,0,0,0,0,0,0,0,0,0
130,1.065077E-05,0,0,0,0,0,0,0,0,0,0.0007640829,0,0,0,0,0,0,0,0,0,0,0
131,1.002889E-05,0,0,0,0,0,0,0,0,0,0.0007609404,0,0,0,0,0,0,0,0,0,0,0
132,9.439774E-06,0,0,0,0,0,0,0,0,0,0.0007597067,0,0,0,0,0,0,0,0,0,0,0
133,9.105963E-06,0,0,0,0,0,0,0,0,0,0.0007602142,0,0,0,0,0,0,0,0,0,0,0
134,9.039354E-06,0,0,0,0,0,0,0,0,0,0.0007624744,0,0,0,0,0,0,0,0,0,0,0
135,9.213984E-06,0,0,0,0,0,0,0,0,0,0.0007659819,0,0,0,0,0,0,0,0,0,0,0
136,9.534351E-06,0,0,0,0,0,0,0,0,0,0.0007703315,0,0,0,0,0,0,0,0,0,0,0
137,9.895371E-06,0,0,0,0,0,0,0,0,0,0.0007754682,0,0,0,0,0,0,0,0,0,0,0
138,1.024336E-05,0,0,0,0,0,0,0,0,0,0.00078125,0,0,0,0,0,0,0,0,0,0,0
139,1.053517E-05,0,0,0,0,0,0,0,0,0,0.0007875804,0,0,0,0,0,0,0,0,0,0,0
140,1.074911E-05,0,0,0,0,0,0,0,0,0,0.0007947414,0,0,0,0,0,0,0,0,0,0,0
141,1.090103E-05,0,0,0,0,0,0,0,0,0,0.0008026969,0,0,0,0,0,0,0,0,0,0,0
142,1.099059E-05,0,0,0,0,0,0,0,0,0,0.0008119211,0,0,0,0,0,0,0,0,0,0,0
143,1.10559E-05,0,0,0,0,0,0,0,0,0,0.0008227445,0,0,0,0,0,0,0,0,0,0,0
144,1.113498E-05,0,0,0,0,0,0,0,0,0,0.000835022,0,0,0,0,0,0,0,0,0,0,0
145,1.125536E-05,0,0,0,0,0,0,0,0,0,0.0008483439,0,0,0,0,0,0,0,0,0,0,0
146,1.144854E-05,0,0,0,0,0,0,0,0,0,0.0008607416,0,0,0,0,0,0,0,0,0,0,0
147,1.166039E-05,0,0,0,0,0,0,0,0,0,0.0008712654,0,0,0,0,0,0,0,0,0,0,0
148,1.181899E-05,0,0,0,0,0,0,0,0,0,0.0008800465,0,0,0,0,0,0,0,0,0,0,0
149,1.190011E-05,0,0,0,0,0,0,0,0,0,0.0008873166,0,0,0,0,0,0,0,0,0,0,0
150,1.19108E-05,0,0,0,0,0,0,0,0,0,0.000893165,0,0,0,0,0,0,0,0,0,0,0
151,1.186588E-05,0,0,0,0,0,0,0,0,0,0.0008976271,0,0,0,0,0,0,0,0,0,0,0
152,1.176855E-05,0,0,0,0,0,0,0,0,0,0.0009008474,0,0,0,0,0,0,0,0,0,0,0
153,1.163828E-05,0,0,0,0,0,0,0,0,0,0.0009030385,0,0,0,0,0,0,0,0,0,0,0
154,1.151309E-05,0,0,0,0,0,0,0,0,0,0.0009042559,0,0,0,0,0,0,0,0,0,0,0
